Date,Inflation,Wage CPI,WTI,Heating Oil,Copper,Sugar,Natural Gas,Cattle,Lean Hogs,Soybeans,Lumber,Capacity Utilization,Corn,M2 Velocity,GDP,Wheat,PMI,USD Index,Unemployment Rate,Initial Jobless Claims
2017-07-31,-0.4800000000000002,0.00029638963794302126,-0.08954915928132076,-0.05948842738620149,-0.009238674930570534,-0.2158362653346464,0.016654498516016317,0.017379375669177504,0.2055657661786868,-0.041699127705318716,0.019084136310313356,0.013034428397176464,0.018843130081676283,0.0021008403361344463,0.012201727275173768,0.07858870194687337,-0.2666666666666657,-0.03814652492923284,-0.16666666666666666,-2166.6666666666665
2017-08-31,0.06699999999999995,0.0017563653765015896,-0.06306544188768844,-0.008383747535403559,0.059926460641758356,-0.1764355948319094,-0.05692617367477494,-0.05249981485095778,0.17585842022025164,-0.01968261083268252,-0.003248885626288971,0.005839873657195664,0.009121496802044366,0.0021008403361344463,0.012201727275173768,0.0772221412981293,1.7000000000000004,-0.04759931314338929,-0.10000000000000024,-2500.0
2017-09-30,0.6080000000000001,0.004913725963472837,-4.2707898998858934e-05,0.09930198707719842,0.1146550990885556,-0.09053459312748598,-0.05670311857316669,-0.10982036276045541,0.024131711337251657,0.020753355639360774,0.023323279313853564,0.00018407171181729817,-0.019561216087673743,0.0021008403361344463,0.012201727275173768,0.06798023790901073,2.8333333333333335,-0.05048121704202585,-0.09999999999999994,10916.666666666666
2017-10-31,0.32099999999999995,0.00882818561220744,0.06581808635948747,0.16709544349384534,0.15014937657507307,-0.029295268835447662,-0.0357925540698242,-0.09969856340154507,-0.1824686414610014,0.0047665788163355595,0.06961838864365381,0.0023206851761572813,-0.05535335317786587,0.0062893081761006275,0.016579430946638496,-0.05113499771431396,3.099999999999999,-0.03714676692227037,-0.09999999999999994,8083.333333333333
2017-11-30,0.2639999999999998,0.010772416258946723,0.12112296773844038,0.20250640162078423,0.1202433290343038,0.037370921290605985,0.014281547401300406,-0.02390660633983517,-0.2321519255037703,0.024741136074300576,0.13818505770477568,0.009019795463133695,-0.05993699413404835,0.0062893081761006275,0.016579430946638496,-0.058923407869286404,1.4666666666666686,-0.017110543524159028,-0.16666666666666666,-583.3333333333334
2018-01-31,0.03000000000000025,0.008292583635958936,0.19313918148063547,0.14457750274329112,0.048023404272947975,0.03653494583242815,0.02132134802356909,0.09731470813040578,0.043559708904543915,0.01777668099434415,0.15321389508511526,0.01444868335719566,-0.01375020422896872,0.004861111111111205,0.013114291555610613,-0.0319994547044864,-0.4666666666666662,-0.0037626069282183845,-0.13333333333333344,-14833.333333333334
2018-02-28,0.009000000000000341,0.0074975283205322985,0.18554800465304702,0.088848836300784,0.03842024471307386,-0.006810988113998454,-0.03630333638765297,0.08922147548561306,0.13666368704880683,0.015170748775649867,0.11798004952228376,0.010017527512395263,0.022349286404156586,0.004861111111111205,0.013114291555610613,0.009725120523159063,0.733333333333332,-0.02116835645465848,-0.10000000000000024,-11000.0
2018-03-31,0.2509999999999999,0.00816882288989477,0.1527910717802669,0.056889345576670775,0.03971298287746407,-0.05607567540002388,-0.01966177522976487,0.06021150216802995,0.11364094719641392,0.0299874413813471,0.13840819502765447,0.007123367046507474,0.056636987388514595,0.004861111111111205,0.013114291555610613,0.058247163274019284,1.0333333333333339,-0.037393970235835204,-0.09999999999999994,-12500.0
2018-04-30,0.3919999999999999,0.007001615588243304,0.1022717150256131,0.004708412241608467,0.007200345135823487,-0.11987517445573395,-0.08499781775567428,0.020200143302152345,-0.0015775363741034913,0.05221858738585691,0.1439112436688832,0.012055491095506706,0.08608903712535258,0.006910850034554272,0.01731438231158533,0.09906897655987665,0.4333333333333324,-0.03372966989684457,-0.06666666666666672,-10666.666666666666
2018-05-31,0.589,0.006264070579136509,0.09161973589050845,0.045619540446345606,-0.01260438666600802,-0.1388402508691853,-0.03524245009847065,-0.0586268635462333,-0.04871696192842709,0.04486292844502362,0.18952422512628042,0.01308245334908483,0.0951082296280018,0.006910850034554272,0.01731438231158533,0.11444470117865736,-1.0666666666666675,-0.001522108716837179,-0.13333333333333316,-7916.666666666667
